pair_id,participant_id,run,source_channel,source_time,control_time,recent_burst_count,exposed_post_outcome,control_post_outcome,source_pre_outcome
4529,sub-15,1,T4-P4,201.01325,189.47445385185887,1,0,0,0
4530,sub-15,1,T3-P3,206.32875,232.22796924804425,0,0,0,0
4531,sub-15,1,T6-C4,238.2025,233.37621194553304,0,0,0,0
4532,sub-15,1,F3-C3,259.7685,282.2859870733167,2,0,0,1
4533,sub-15,1,T3-P3,282.086,276.45753463342214,0,1,0,0
4534,sub-15,1,T3-T5,282.11175,293.41927635722044,1,1,0,0
4535,sub-15,1,Fp1-F3,282.33225,285.63147203951746,2,0,0,1
4536,sub-15,1,T3-F3,285.09075,280.2735918684398,0,1,0,0
4537,sub-15,1,F3-Fz,285.11675,293.611143127945,1,1,0,0
4538,sub-15,1,C4-Pz,293.302,277.90895188742013,0,0,0,0
4539,sub-15,2,T4-T6,39.724,30.114540769511486,0,0,0,0
4540,sub-15,2,F3-Fz,63.249,73.04052191351951,0,0,0,0
4541,sub-15,2,Fp1-Fp2,75.13525,96.58283602917254,0,0,0,0
4542,sub-15,2,F3-C3,114.99925,130.39857474266725,0,1,0,0
4543,sub-15,2,Fp1-Fz,119.36975,130.76686885943133,0,0,0,0
4544,sub-15,2,Fz-Cz,149.81,157.79399433946625,0,0,0,0
4545,sub-15,2,T4-C4,152.71725,147.62293611973132,0,0,0,0
4546,sub-15,2,C3-Fz,204.6915,216.94870178189356,0,0,0,0
4547,sub-15,2,F7-F3,206.43275,192.43234826781566,0,0,0,0
4548,sub-15,2,F3-C3,214.3005,208.0341112221977,0,0,0,0
4549,sub-15,2,Fp1-Fp2,215.0925,205.2514953637525,0,0,0,0
4550,sub-15,2,Fp1-Fp2,215.18925,210.0597055053306,1,0,0,0
4551,sub-15,2,T3-T5,215.98325,199.47387329999515,0,0,0,0
4552,sub-15,2,T4-F4,255.63425,237.60583232672695,0,0,0,0
4553,sub-15,2,Fp1-Fz,273.5505,294.919580639972,0,1,0,0
4554,sub-15,2,Pz-O1,273.78875,257.86543573255983,1,0,0,1
4555,sub-15,3,T4-T6,23.92825,38.6125058599453,0,0,0,0
4556,sub-15,3,F4-Fz,50.03125,79.66866888849482,0,0,0,0
4557,sub-15,3,P4-Pz,60.98225,67.80294216056767,1,0,0,1
4558,sub-15,3,F4-Fz,67.45375,51.80845075946436,0,0,0,0
4559,sub-15,3,C4-Pz,84.351,94.51160322535944,0,0,0,0
4560,sub-15,3,P3-Cz,110.7285,102.454061646334,0,0,0,0
4561,sub-15,3,Fp1-F3,163.62,147.7293293066984,0,1,0,0
4562,sub-15,3,T4-P4,205.30475,184.23442927888465,0,1,0,0
4563,sub-15,3,Fp2-F4,214.65775,229.0106935093319,0,1,0,0
4564,sub-15,3,F8-C4,214.709,204.62309827263914,1,0,0,1
4565,sub-15,3,Fp2-Fz,224.399,219.76492886605368,0,1,0,0
4566,sub-15,3,Fp1-F7,224.496,205.93266284983704,1,0,0,1
4567,sub-15,3,Pz-O2,225.9955,201.40365975949587,0,1,0,0
4568,sub-15,3,T6-P4,226.022,241.82150551620217,1,0,0,1
4569,sub-15,3,F3-Cz,241.50225,237.51160227375547,0,0,0,0
4570,sub-15,3,F4-Fz,272.45275,278.9496869192837,0,0,0,0
4571,sub-16,1,Fp2-Fz,26.76775,3.7381666015248065,0,0,0,0
4572,sub-16,1,Pz-O2,34.843,54.12479347100005,0,1,0,0
4573,sub-16,1,T6-C4,34.958,43.6602734240459,1,0,0,1
4574,sub-16,1,Pz-O1,43.17775,51.15129496140006,0,0,0,0
4575,sub-16,1,C3-P3,57.62375,50.76349907314243,0,0,0,0
4576,sub-16,1,P3-Cz,65.728,60.111780324171065,0,0,0,0
4577,sub-16,1,P3-O1,71.426,62.37625421689316,0,1,0,0
4578,sub-16,1,F7-F3,76.79325,59.21412049603633,0,0,0,0
4579,sub-16,1,Fp2-F8,100.40975,86.19803241397985,0,0,0,0
4580,sub-16,1,Fp2-F4,100.545,113.74237984185643,1,0,0,0
4581,sub-16,1,F3-Cz,115.84975,143.35550894742585,0,0,0,0
4582,sub-16,1,Pz-O1,116.7955,98.71834412767606,0,0,1,0
4583,sub-16,1,O1-O2,116.821,100.43505814804462,1,0,1,0
4584,sub-16,1,T4-P4,189.6815,217.5363724787794,0,0,0,0
4585,sub-16,1,F4-C4,193.14925,166.99542834274553,0,0,0,0
4586,sub-16,1,Pz-O2,194.62675,186.96603379264332,0,0,0,0
4587,sub-16,1,T6-C4,206.14025,194.20470387806637,0,0,1,0
4588,sub-16,1,T6-C4,213.716,224.8621534490382,0,0,0,0
4589,sub-16,1,F7-F3,254.10375,269.4164744126795,0,0,0,0
4590,sub-16,1,C4-Cz,270.2935,241.90188232750882,0,0,0,0
4591,sub-16,1,Fp1-Fz,271.4215,286.12411909509524,0,0,0,0
4592,sub-16,1,T6-C4,275.33675,262.53888803282274,0,0,0,0
4593,sub-16,2,P4-Cz,70.6385,86.13168003414286,0,0,0,0
4594,sub-16,2,Pz-O2,79.08425,70.1695489932519,0,0,1,0
4595,sub-16,2,T6-C4,80.0295,58.56368887005012,0,0,0,0
4596,sub-16,2,T6-C4,107.1915,89.21165812380444,0,0,0,0
4597,sub-16,2,T6-O2,117.3925,137.31657074889074,0,0,0,0
4598,sub-16,2,F4-Fz,122.42275,142.67478563593178,1,0,0,1
4599,sub-16,2,P4-Pz,127.0,135.29813563649247,0,0,0,0
4600,sub-16,2,Fp2-Fz,159.1275,170.76593890123382,0,0,0,0
4601,sub-16,2,Fp1-Fz,160.556,147.249967583714,0,1,0,0
4602,sub-16,2,F8-C4,200.96175,204.41882994700646,0,0,0,0
4603,sub-16,2,T6-C4,202.561,223.35367848600612,0,0,0,0
4604,sub-16,2,T6-C4,243.1995,221.52651627594656,0,0,0,0
4605,sub-16,2,T6-C4,248.02025,250.79865272520493,0,0,0,0
4606,sub-16,2,Fp1-F7,256.01875,274.26439586636207,0,1,0,0
4607,sub-16,2,T6-C4,270.542,286.64564627919407,1,0,0,1
4608,sub-16,2,T3-P3,273.29225,259.9531227789722,0,0,0,0
4609,sub-16,2,F8-F4,284.641,266.6752635857266,0,0,0,0
4610,sub-16,2,Pz-O1,286.35725,259.06855720753435,0,0,0,0
4611,sub-16,2,P4-Cz,287.2125,297.36129616106336,0,0,0,0
4612,sub-16,2,Pz-O2,290.625,264.37132749356624,0,0,0,0
4613,sub-16,2,Pz-O2,295.4495,285.1352442017992,1,1,0,1
4614,sub-16,2,T3-T5,295.93325,270.82417617987284,2,0,0,1
4615,sub-16,3,Pz-O1,1.341,14.694565847579737,0,0,0,0
4616,sub-16,3,T3-F3,7.6845,21.380907062036233,0,0,0,0
4617,sub-16,3,P4-Cz,18.095,44.89116541794631,0,0,0,0
4618,sub-16,3,P4-Cz,20.352,24.593654296018656,0,0,0,0
4619,sub-16,3,Pz-O2,32.10875,8.601263819755662,0,0,0,0
4620,sub-16,3,P3-Cz,33.17525,47.99128057168372,0,0,0,0
4621,sub-16,3,Pz-O2,37.7735,32.607397886732414,1,0,0,1
4622,sub-16,3,C4-Pz,38.17975,11.911421052104057,2,0,0,1
4623,sub-16,3,P3-Cz,96.932,99.7659276756348,0,0,0,0
4624,sub-16,3,C4-P4,152.95975,168.80914388870528,0,0,0,0
4625,sub-16,3,Pz-O1,172.64075,163.3281846138061,0,0,0,0
4626,sub-16,3,P4-Cz,189.68375,161.81220797859757,0,0,0,0
4627,sub-16,4,Pz-O2,13.25825,35.94724127434881,0,0,0,0
4628,sub-16,4,T4-T6,98.271,107.22076968357197,0,0,0,0
4629,sub-16,4,P3-Cz,129.27175,125.74415096070727,0,0,0,0
4630,sub-16,4,F4-Fz,129.8215,126.46782927248353,0,1,0,0
4631,sub-16,4,C4-Cz,237.21275,230.32786455184075,0,1,0,0
4632,sub-16,4,P4-Cz,239.792,262.2626683300416,0,0,0,0
4633,sub-16,4,T3-P3,241.847,218.43472474502806,0,1,0,0
4634,sub-16,4,O1-O2,256.5305,231.67083215175046,0,1,0,0
4635,sub-16,4,P4-Cz,256.67125,238.7098083582158,1,0,0,1
4636,sub-16,4,P4-Pz,261.337,257.0519010695134,1,0,0,0
4637,sub-16,4,P3-Cz,266.45575,247.66487238086495,0,1,0,0
4638,sub-16,4,C4-Cz,289.69675,286.69057302820926,0,0,0,0
4639,sub-17,1,T6-O2,1.95925,17.211247098378244,0,0,0,0
4640,sub-17,1,T4-F4,5.31,34.48870971033179,0,0,0,0
4641,sub-17,1,T4-T6,5.4455,33.84374066293873,1,0,0,0
4642,sub-17,1,O1-O2,41.2465,29.36899920335867,0,1,0,0
4643,sub-17,1,C3-Cz,41.5995,37.07670842196348,1,0,1,1
4644,sub-17,1,T6-O2,53.60675,79.02093709657339,0,1,0,0
4645,sub-17,1,T5-P3,53.6745,77.67743459200021,1,0,1,1
4646,sub-17,1,T4-T6,77.60575,96.28934181864417,0,0,0,0
4647,sub-17,1,T6-O2,83.0425,103.30321440806749,0,0,0,0
4648,sub-17,1,T3-C3,93.9185,113.09571461288871,0,1,0,0
4649,sub-17,1,F8-C4,94.08025,90.39656586683418,2,0,0,1
4650,sub-17,1,F4-Fz,95.13325,114.64314169114814,1,0,0,0
4651,sub-17,1,C4-Fz,95.1975,77.99199655639978,2,0,0,1
4652,sub-17,1,Fp1-Fz,114.28525,134.79431909491515,0,0,0,0
4653,sub-17,1,Fp2-F8,127.92075,132.1075619546475,2,0,0,1
4654,sub-17,1,T4-F4,131.8005,135.90999958654,1,0,0,0
4655,sub-17,1,T4-P4,135.64025,119.12822476464899,0,0,0,0
4656,sub-17,1,P3-O1,141.7855,127.06086499267012,0,0,0,0
4657,sub-17,1,F7-T3,174.977,150.795291847441,0,0,0,0
4658,sub-17,1,T3-F3,175.93825,199.2252030517116,0,0,0,0
4659,sub-17,1,Pz-O2,197.77075,173.87527999870045,0,0,0,0
4660,sub-17,1,Pz-O2,203.70375,192.87627496226338,0,0,0,0
4661,sub-17,1,P3-Pz,224.67475,222.12048583633282,0,0,0,0
4662,sub-17,1,T4-C4,243.57325,266.16321504278085,0,0,0,0
4663,sub-17,1,T3-F3,258.87975,265.1059365846787,0,0,0,0
4664,sub-17,1,C3-Pz,273.86325,250.36792651875282,0,0,0,0
4665,sub-17,1,F7-F3,283.2205,277.6340901003157,0,0,0,0
4666,sub-17,2,C3-P3,4.85675,20.3691299913174,0,0,0,0
4667,sub-17,2,P3-Cz,6.8785,14.78428782055146,0,0,0,0
4668,sub-17,2,T5-P3,44.8735,37.96652808243786,0,1,0,0
4669,sub-17,2,Fp2-Fz,83.43625,99.89017592271081,0,1,0,0
4670,sub-17,2,F8-F4,83.918,101.7049492276139,1,1,0,1
4671,sub-17,2,C4-Cz,101.23675,112.93033903710322,0,0,0,0
4672,sub-17,2,C3-Fz,106.83425,129.80552110257102,0,0,0,0
4673,sub-17,2,Pz-O2,119.461,138.20633091484834,0,0,0,0
4674,sub-17,2,Fz-Cz,161.56475,140.94268509153665,0,0,0,0
4675,sub-17,2,P3-Cz,168.68425,185.9819180056019,0,0,0,0
4676,sub-17,2,P3-O1,186.44325,181.34392195539027,0,0,0,0
4677,sub-17,2,F8-T4,195.00725,169.71652150147298,0,0,0,0
4678,sub-17,2,T4-F4,195.04275,186.51281271440587,1,0,0,0
4679,sub-17,2,Fp2-F8,198.953,195.2436671199858,2,1,0,1
4680,sub-17,2,C4-Cz,205.638,176.93101622460995,0,0,0,0
4681,sub-17,2,C4-Cz,223.28675,240.6546820893387,0,0,0,0
4682,sub-17,2,F4-C4,248.212,271.79359168433604,0,0,0,0
4683,sub-17,2,P4-O2,248.772,242.58259479592095,0,0,0,0
4684,sub-17,2,T6-O2,275.93025,298.74358118859504,0,0,0,0
4685,sub-17,3,F3-C3,23.74475,6.262371834793267,0,0,0,0
4686,sub-17,3,P3-O1,49.814,32.05273590327104,0,0,0,0
4687,sub-17,3,C3-Fz,61.52875,68.2324447044678,0,0,0,0
4688,sub-17,3,T5-P3,132.53375,136.78645066217103,0,0,0,0
4689,sub-17,3,F7-T3,150.13425,121.57000465906881,0,0,0,0
4690,sub-17,3,P4-Pz,153.764,182.5305486288464,0,0,0,0
4691,sub-17,3,T5-O1,162.689,190.5043613604805,0,0,0,0
4692,sub-17,3,Cz-Pz,179.6,172.52665599934366,0,0,0,0
4693,sub-17,3,T4-C4,188.6915,168.18237103464605,0,0,0,0
4694,sub-17,3,F8-T4,194.13525,217.35222574780533,0,0,0,0
4695,sub-17,4,F3-Cz,39.93325,31.181021014496444,0,0,0,0
4696,sub-17,4,T3-C3,41.15925,28.768086436819438,0,0,0,0
4697,sub-17,4,T3-P3,41.2825,38.58140549311362,1,0,0,0
4698,sub-17,4,T6-C4,85.8055,89.32844884586916,0,0,0,0
4699,sub-17,4,O1-O2,126.68725,118.35358261893315,0,1,0,0
4700,sub-17,4,T5-C3,126.7585,148.759492516283,1,1,1,1
4701,sub-17,4,Fp1-F7,129.415,146.17063017425775,1,0,1,1
4702,sub-17,4,T4-C4,130.108,158.9474892801072,0,0,0,0
4703,sub-17,4,Fp1-F3,131.7555,124.97994892686984,0,0,1,0
4704,sub-17,4,O1-O2,146.43975,131.80167125441167,1,1,0,1
4705,sub-17,4,F4-C4,148.28625,146.26908081307218,1,0,1,0
4706,sub-17,4,T6-P4,148.8375,162.49905014321087,0,1,0,0
4707,sub-17,4,T4-C4,206.21175,196.95707865561315,0,1,0,0
4708,sub-17,4,C3-P3,213.3785,240.05134811782716,0,0,0,0
4709,sub-17,5,Fp1-F7,15.5915,25.838854598087888,0,0,0,0
4710,sub-17,5,P3-Cz,29.03725,57.409756204797645,0,0,0,0
4711,sub-17,5,P3-Pz,47.74125,54.79606461485103,0,0,0,0
4712,sub-17,5,F4-Fz,48.6795,29.52386281223611,1,1,0,1
4713,sub-17,5,F8-T4,49.9865,57.698242041381896,0,0,0,0
4714,sub-17,5,Fp2-F4,63.6565,47.94878178510828,1,0,0,1
4715,sub-17,5,T3-P3,85.76825,93.3834063758793,0,0,0,0
4716,sub-17,5,Pz-O2,87.5205,64.88190937509717,0,1,0,0
4717,sub-17,5,F7-F3,88.32425,113.77480674246837,0,1,0,0
4718,sub-17,5,T3-C3,88.679,110.54348129009735,1,0,0,1
4719,sub-17,5,T5-O1,104.78075,133.34529422700953,0,0,0,0
4720,sub-17,5,P3-Cz,118.47925,112.86246436302895,0,0,0,0
4721,sub-17,5,F8-T4,146.65125,117.73894777027809,0,0,0,0
4722,sub-17,5,T5-P3,178.3475,150.21182330619285,0,0,0,0
4723,sub-17,5,F7-F3,189.43275,214.68874016884047,0,0,0,0
4724,sub-17,5,P3-Pz,222.00475,226.4844037710985,0,0,0,0
4725,sub-17,5,F8-F4,284.11,273.73076638708875,0,1,0,0
4726,sub-17,5,T4-C4,284.136,287.98945934593,1,0,0,1
4727,sub-17,6,T5-P3,127.2485,117.1067037923367,0,0,0,0
4728,sub-17,6,F8-C4,176.3075,172.78554329628795,0,0,0,0
4729,sub-17,6,Fp1-F7,202.7215,217.8292389489281,0,0,0,0
4730,sub-17,6,Fp1-F7,270.13875,276.11547701415986,1,0,0,1
4731,sub-17,6,Fp1-F3,272.5075,258.95919403323944,0,0,0,0
4732,sub-17,6,P3-Pz,275.71375,293.0180788216533,0,0,0,0
4733,sub-17,6,F8-T4,288.03975,292.1729099552109,0,0,0,0
4734,sub-17,7,F3-C3,21.5485,13.381090602286914,0,0,0,0
4735,sub-17,7,T6-O2,32.161,13.473802428116151,0,0,0,0
4736,sub-17,7,F8-T4,83.9155,100.19129119207963,0,0,0,0
4737,sub-17,7,F8-T4,85.22625,111.77185673287939,1,0,0,0
4738,sub-17,7,T5-O1,87.281,57.72954957775992,0,0,0,0
4739,sub-17,7,P3-Cz,111.57675,134.19229741844362,0,0,0,0
4740,sub-17,7,Fp2-F4,113.63575,84.77190106689139,0,0,1,0
4741,sub-17,7,P3-Cz,125.0155,104.70353787636473,0,0,0,0
4742,sub-17,7,T5-P3,125.18425,111.70057081262097,1,0,0,0
4743,sub-17,7,T5-P3,209.1625,227.22542780847107,0,0,0,0
4744,sub-17,7,T5-O1,265.7485,245.40985305969383,0,0,0,0
4745,sub-17,7,F8-T4,279.4605,257.78228399706006,0,1,0,0
4746,sub-17,7,F7-T3,279.521,265.9586196921764,1,0,0,1
4747,sub-17,8,P3-Pz,85.1915,65.42090259055627,0,0,0,0
4748,sub-17,8,Fp1-F7,157.75775,185.49036190535392,0,0,0,0
4749,sub-17,8,O1-O2,284.9615,272.1961118231717,0,0,0,0
4750,sub-17,9,Fp1-Fp2,77.41525,50.21922446902703,0,0,0,0
4751,sub-17,9,T3-P3,88.3785,74.36113480472906,0,0,0,0
4752,sub-17,9,Fp1-Fp2,134.4135,144.19301911388075,0,0,0,0
4753,sub-17,9,P3-Pz,171.537,148.69071833705112,0,0,0,0
4754,sub-17,9,F7-T3,212.6735,199.6480008980696,0,0,0,0
4755,sub-17,9,T5-P3,227.87875,206.49866994587055,0,0,0,0
4756,sub-17,9,T5-P3,227.966,222.10338957110184,1,0,0,0
4757,sub-17,9,T4-F4,245.095,239.06019099564134,0,0,0,0
4758,sub-17,9,F8-F4,245.1505,251.09743152781675,1,0,0,0
4759,sub-17,9,O1-O2,250.676,252.80346575362424,0,0,0,0
4760,sub-17,9,C3-P3,271.87025,265.65998721522857,0,0,0,0
4761,sub-17,9,C3-Cz,291.02025,286.26020899360213,0,0,0,0
4762,sub-18,1,F3-C3,93.6175,95.79020050974619,2,1,0,1
4763,sub-18,1,Fp1-F3,94.56125,89.12804768067754,0,0,0,0
4764,sub-18,1,T4-T6,177.257,150.8264209240484,0,0,0,0
4765,sub-18,1,Fp2-F8,216.96775,246.48449718347672,1,0,0,1
4766,sub-18,1,Fp1-Fp2,217.11875,240.0527595557864,2,0,0,0
4767,sub-18,1,Fp1-Fp2,237.47375,214.66332108499475,0,0,0,0
4768,sub-18,1,F3-Cz,238.51225,248.92740908829546,0,0,0,0
4769,sub-18,1,Fp1-F3,239.5675,214.08088128033805,0,1,0,0
4770,sub-18,1,Fp2-F4,239.60775,236.51630741852037,1,0,0,1
4771,sub-18,1,C4-P4,269.79725,272.0938809438367,0,0,0,0
4772,sub-18,1,T5-O1,291.72,269.7669367843646,0,0,1,0
4773,sub-18,2,C4-Cz,86.48525,90.83244470860107,0,0,0,0
4774,sub-18,2,T6-P4,112.75825,87.57150223305042,0,0,0,0
4775,sub-18,2,T4-P4,116.99225,112.47367303345726,0,0,0,0
4776,sub-18,2,F4-C4,122.2675,112.83689999619634,1,1,0,0
4777,sub-18,2,Fp2-F8,122.57325,125.91794300294032,2,0,0,1
4778,sub-18,2,Fp1-F3,123.5755,117.04321716941682,1,1,0,0
4779,sub-18,2,Fp1-F7,123.63675,126.0072218514383,2,1,0,0
4780,sub-18,2,Fp2-Fz,125.07375,136.26197719262757,0,1,0,0
4781,sub-18,2,Fp1-Fz,125.12375,113.18166854403172,1,1,0,0
4782,sub-18,2,Fp1-F3,125.16325,122.74885666407829,2,1,0,1
4783,sub-18,2,Fp1-F7,125.211,122.66286685538883,3,1,0,1
4784,sub-18,2,F3-Fz,173.752,190.0779978639164,1,1,0,0
4785,sub-18,2,F4-Cz,232.0185,255.28166743898717,0,0,0,0
4786,sub-18,2,T4-T6,290.74125,298.1244676467218,0,0,0,0
4787,sub-18,3,Fp1-Fp2,61.12875,37.61148433663457,1,1,0,1
4788,sub-18,3,F3-C3,152.29275,147.94299053108756,0,0,0,0
4789,sub-18,3,F7-F3,223.97,236.83230482225503,0,0,0,0
4790,sub-18,3,P3-O1,282.8775,259.97873122448016,0,0,0,0
4791,sub-18,3,Fp2-F8,290.03775,296.92468492578274,0,0,0,0
4792,sub-18,4,T3-F3,75.00575,78.76710532969106,0,0,0,0
4793,sub-18,4,C4-Pz,80.76125,57.530127321265724,0,0,0,0
4794,sub-18,4,F7-T3,103.16625,123.61274068327458,0,0,0,0
4795,sub-18,4,Fp1-Fp2,151.05325,123.45710129569017,0,0,0,0
4796,sub-18,4,F4-Fz,162.7155,150.83966264599334,0,0,1,0
4797,sub-18,4,Fp2-Fz,202.91825,196.74255339084795,0,0,0,0
4798,sub-18,4,Fp1-Fp2,233.61775,205.98255223105485,0,0,0,0
4799,sub-18,4,Fp1-F3,235.96525,214.30610685471802,0,1,0,0
4800,sub-18,4,Fp1-Fp2,236.1295,233.94636111526066,1,1,0,0
4801,sub-18,4,F7-T3,274.4765,250.2130211509219,0,0,0,0
4802,sub-18,4,T3-P3,274.574,295.5454336016234,1,0,0,0
4803,sub-18,4,T3-T5,295.25975,281.08535927966193,0,0,0,0
4804,sub-18,5,Fp1-Fp2,29.61525,20.567493633225443,0,0,0,0
4805,sub-18,5,C3-P3,57.44475,67.74023360749749,0,0,0,0
4806,sub-18,5,F3-C3,74.04,78.1948715218602,0,1,0,0
4807,sub-18,5,F8-T4,168.60425,156.55633581585013,0,0,0,0
4808,sub-18,5,F8-T4,172.82725,174.9679658853997,0,0,0,0
4809,sub-18,5,F7-C3,211.7095,209.39709682444558,0,0,0,0
4810,sub-18,5,Fp1-F3,231.171,254.94940818430416,0,0,0,0
4811,sub-18,5,Fp1-Fz,231.25575,211.76770885239924,1,1,0,0
4812,sub-18,5,Fp1-Fz,231.9695,256.9332907727535,0,0,0,0
4813,sub-18,6,C4-Pz,55.9925,50.68495651290769,0,0,0,0
4814,sub-18,6,Fp1-Fp2,75.6765,104.5010239888378,0,1,0,0
4815,sub-18,6,C4-P4,106.1135,129.9015977648515,0,0,0,0
4816,sub-18,6,Fp1-Fp2,184.68125,193.00218834319136,0,0,0,0
4817,sub-18,6,T4-F4,212.79075,188.22872925728365,0,0,0,0
4818,sub-18,6,Fp1-F7,257.365,270.92509299219256,0,1,0,0
4819,sub-18,7,C3-Cz,42.32375,23.56353181103543,0,0,0,0
4820,sub-18,7,C3-Cz,45.98475,28.943825717933255,0,0,0,0
4821,sub-18,7,Fp2-Fz,69.7095,78.87400997357695,0,0,0,0
4822,sub-18,7,P4-O2,114.0995,88.16941945703573,0,0,0,0
4823,sub-18,7,F3-Cz,236.23175,218.343751154985,0,0,0,0
4824,sub-18,7,F8-T4,258.73875,251.9596663162101,1,0,0,1
4825,sub-18,7,T6-P4,259.49175,252.19064046506136,1,1,0,1
4826,sub-18,7,Pz-O2,259.56575,263.1226635140206,3,0,0,1
4827,sub-18,7,F8-T4,262.655,292.23689400538285,0,1,0,0
4828,sub-18,8,T3-T5,11.182,25.97102270319359,1,1,0,0
4829,sub-18,8,Fp2-Fz,17.87075,10.328353195656062,0,0,0,0
4830,sub-18,8,T3-T5,56.0505,26.262029395674354,1,1,0,1
4831,sub-18,8,T6-P4,138.35475,165.9783592111887,0,0,0,0
4832,sub-18,8,Fp1-F3,154.37375,148.11877608025785,0,1,0,0
4833,sub-18,8,T4-C4,154.60325,141.57936707408174,1,1,0,1
4834,sub-18,8,F3-Fz,227.681,208.8101441210825,0,1,0,0
4835,sub-18,8,Fp1-Fp2,227.84475,237.89312289700803,1,0,0,1
4836,sub-18,8,T4-P4,239.898,258.47268567463334,0,0,0,0
4837,sub-18,9,C4-Fz,1.37975,17.233699525908435,0,0,0,0
4838,sub-18,9,F7-C3,26.03775,51.319634954073216,0,0,0,0
4839,sub-18,9,T5-P3,55.1625,62.91707282249106,0,0,0,0
4840,sub-18,9,F7-F3,101.403,110.97220526865625,0,1,0,0
4841,sub-18,9,T3-F3,101.43525,121.60529931465953,1,1,0,0
4842,sub-18,9,F7-F3,102.16225,78.41392380379077,0,0,0,0
4843,sub-18,9,Fp1-F7,119.91,110.59887771020601,0,1,0,0
4844,sub-18,9,Fp2-F4,120.677,140.34958959369902,0,1,0,0
4845,sub-18,9,F4-Cz,121.21825,102.48301915519772,1,0,0,1
4846,sub-18,9,F8-C4,172.323,192.92419302369015,0,0,0,0
4847,sub-18,9,Fp1-Fp2,202.352,172.8183156437408,1,1,0,0
4848,sub-18,9,Fp1-Fp2,206.43975,189.12707611253225,0,0,0,0
4849,sub-18,9,Fp1-F3,234.573,220.87196040181448,0,0,0,0
4850,sub-18,9,T5-O1,246.55825,269.18377828149784,0,0,0,0
4851,sub-18,9,Fp2-F8,295.95225,284.62790155028944,0,0,0,0
4852,sub-18,10,Fp2-F4,30.73,35.15592465292974,0,1,0,0
4853,sub-18,10,F7-C3,58.39225,65.73367459829508,0,0,0,0
4854,sub-18,10,Fp1-Fz,60.144,62.58186254790041,1,0,0,0
4855,sub-18,10,F7-T3,104.862,100.88162089812624,0,0,0,0
4856,sub-18,10,T5-O1,116.337,125.50719729680368,1,0,0,1
4857,sub-18,10,T4-C4,117.29,104.92291075985472,1,0,0,1
4858,sub-18,10,F8-F4,144.93225,162.73846738527476,0,0,0,0
4859,sub-18,10,T3-T5,174.635,164.9558460739911,0,0,0,0
4860,sub-18,10,Fp2-F4,209.37675,226.31729329512743,0,0,0,0
4861,sub-19,1,T4-P4,29.98825,43.786666191757234,0,0,0,0
4862,sub-19,1,C3-P3,40.01375,47.91282023436485,0,0,0,0
4863,sub-19,1,C4-Cz,74.65475,100.57515016624231,0,0,0,0
4864,sub-19,1,T4-T6,85.27675,91.22666702675235,0,0,0,0
4865,sub-19,1,T6-P4,85.37125,74.80948272332554,1,0,0,0
4866,sub-19,1,F7-T3,170.99375,193.73118929522076,0,0,0,0
4867,sub-19,1,C3-Cz,172.8445,167.1621417150133,0,0,0,0
4868,sub-19,1,F7-C3,193.0245,207.19884045512893,0,0,0,0
4869,sub-19,1,T3-P3,198.776,217.4800851193769,0,0,0,0
4870,sub-19,1,F7-F3,254.16125,280.4220759633527,0,0,0,0
4871,sub-19,1,Fp2-F8,260.66,232.17574780998785,0,0,0,0
4872,sub-19,1,T3-F3,276.65125,258.2384906781569,0,0,0,0
4873,sub-19,2,P4-Pz,17.467,33.454204886330615,0,0,0,0
4874,sub-19,2,T3-P3,21.438,2.3874038349957267,0,0,0,0
4875,sub-19,2,T5-P3,25.9625,44.70231822009089,0,0,0,0
4876,sub-19,2,F8-T4,43.38225,51.591627447796824,0,0,0,0
4877,sub-19,2,F8-F4,43.58625,17.902822584048934,1,0,0,0
4878,sub-19,2,F7-T3,64.78275,58.89811264311957,0,0,0,0
4879,sub-19,2,Fp2-F4,125.7945,96.91771818984846,0,0,0,0
4880,sub-19,2,T5-C3,188.63625,181.99800750295068,0,0,0,0
4881,sub-19,2,T4-C4,190.7515,178.7319747336449,0,0,0,0
4882,sub-19,2,F3-Cz,272.436,292.66825563991534,0,0,0,0
4883,sub-19,3,T4-P4,3.0455,16.902189123969098,0,0,0,0
4884,sub-19,3,F7-T3,12.74275,30.231708312190264,0,0,0,0
4885,sub-19,3,T6-O2,69.43125,76.83280336236052,0,0,0,0
4886,sub-19,3,T6-P4,73.059,99.77504174790998,0,0,0,0
4887,sub-19,3,F8-T4,104.54,108.70646076092504,0,0,0,0
4888,sub-19,3,Fp2-F4,125.3995,149.0523273748847,0,0,0,0
4889,sub-19,3,F4-Cz,128.4505,142.78994508644354,0,0,1,0
4890,sub-19,3,Cz-Pz,137.01025,127.35133728436689,0,0,0,0
4891,sub-19,3,P4-O2,143.20325,151.0500764129798,0,0,0,0
4892,sub-19,3,P4-Cz,145.04375,167.65753462659174,0,0,0,0
4893,sub-19,3,F8-F4,159.486,148.2150727646115,0,1,0,0
4894,sub-19,3,T4-C4,159.55375,137.35183347708548,1,0,0,1
4895,sub-19,3,T4-C4,159.6315,164.21034883523754,2,0,0,1
4896,sub-19,3,T5-C3,163.96275,157.1996266318024,0,0,0,0
4897,sub-19,3,T3-T5,164.16925,145.07839000590718,1,0,0,0
4898,sub-19,3,Cz-Pz,207.5875,216.29709107123915,0,0,0,0
4899,sub-19,3,T4-F4,249.44425,255.5720127867729,1,0,0,1
